"","title","rating","critics_pick","author","headline","summary","pub_date","opening_date","updated_date","link_type","link_url","link_suggested","multimedia_type","multi_media_src","multimedia_height","multimedia_width","sent_mean","sent_sd","sent_sum","clean_summary"
"1252","Geostorm","PG-13",0,"A.O. SCOTT","Review: In ‘Geostorm,’ Gerard Butler (and His Stubble) Save the Planet","In this action film, the world is threatened by a space-based weather-control system armed with ice, fire, hail and heavy rain.","2017-10-20","2017-10-20","2017-11-20 17:44:02","article","https://www.nytimes.com/2017/10/20/movies/geostorm-review-gerard-butler.html","Read the New York Times Review of Geostorm","mediumThreeByTwo210","https://static01.nyt.com/images/2017/10/21/arts/21geostorm-print/21geostorm-web-mediumThreeByTwo210.jpg",140,210,0.040625,0.320009765475993,0.65,"action film world threaten spacebas weathercontrol system arm ice fire hail heavi rain"
"1253","Tyler Perry's Boo 2! A Madea Halloween","PG-13",0,"GLENN KENNY","Review: A Case of Déjà Vu in ‘Tyler Perry’s Boo 2! A Madea Halloween’","In this sequel that feels like a remake, all prospects for amusement are never even vaguely realized.","2017-10-20","2017-10-20","2017-11-20 17:44:02","article","https://www.nytimes.com/2017/10/20/movies/tyler-perrys-boo-2-a-madea-halloween-review.html","Read the New York Times Review of Tyler Perry's Boo 2! A Madea Halloween","mediumThreeByTwo210","https://static01.nyt.com/images/2017/10/21/arts/21boo2/21boo2-mediumThreeByTwo210.jpg",140,210,0.040625,0.320009765475993,0.65,"sequel feel remak prospect amus vagu realiz"
"1254","Wonderstruck","PG",1,"MANOHLA DARGIS","Review: ‘Wonderstruck,’ Todd Haynes’s Imitations of Life","Mr. Haynes’s lovely adaptation of Brian Selznick’s book centers on a girl in the 1920s and a boy in the ’70s whose lives are mysteriously connected.","2017-10-19","2017-10-20","2017-11-19 17:44:02","article","https://www.nytimes.com/2017/10/19/movies/wonderstruck-review-todd-haynes.html","Read the New York Times Review of Wonderstruck","mediumThreeByTwo210","https://static01.nyt.com/images/2017/10/20/arts/20Wonderstruck-web1/20Wonderstruck-web1-mediumThreeByTwo210.jpg",140,210,0.040625,0.320009765475993,0.65,"hay love adapt brian selznick book center girl s boy s live mysteri connect"
"1255","Only the Brave","PG-13",1,"ANDY WEBSTER","Review: ‘Only the Brave’ Is an Inspiring Tale of Firefighter Sacrifice","This action drama from Joseph Kosinski — about the Granite Mountain Hotshots of Prescott, Ariz. — offers some real feeling under a schematic surface.","2017-10-19","2017-10-20","2017-11-17 17:44:01","article","https://www.nytimes.com/2017/10/19/movies/only-the-brave-review-josh-brolin.html","Read the New York Times Review of Only the Brave","mediumThreeByTwo210","https://static01.nyt.com/images/2017/10/20/arts/20onlythebrave/20onlythebrave-mediumThreeByTwo210.jpg",140,210,0.040625,0.320009765475993,0.65,"action drama joseph kosinski granit mountain hotshot prescott ariz offer real feel schemat surfac"
"1256","Aida's Secrets","",1,"DANIEL M. GOLD","Review: Uncovering a Displaced Family’s Past in ‘Aida’s Secrets’","This documentary follows Izak Szewelewicz, who was sent to Israel as a toddler after World War II, on a search for the brother he didn’t know he had.","2017-10-19","2017-10-20","2017-11-03 16:44:01","article","https://www.nytimes.com/2017/10/19/movies/aidas-secrets-review.html","Read the New York Times Review of Aida's Secrets","mediumThreeByTwo210","https://static01.nyt.com/images/2017/10/20/arts/20aida2/20aida2-mediumThreeByTwo210.jpg",140,210,0.040625,0.320009765475993,0.65,"documentari follow izak szewelewicz sent israel toddler world war ii search brother didnt"
"1257","The Snowman","R",0,"MANOHLA DARGIS","Review: ‘The Snowman’ Is a Thrill-Free Thriller Tied in Knots","Michael Fassbender and other talented people wander through this leaden mess.","2017-10-19","2017-10-20","2017-11-16 17:44:02","article","https://www.nytimes.com/2017/10/19/movies/the-snowman-review-michael-fassbender-jo-nesbo.html","Read the New York Times Review of The Snowman","mediumThreeByTwo210","https://static01.nyt.com/images/2017/10/20/arts/20thesnowman/20thesnowman-mediumThreeByTwo210-v2.jpg",140,210,0.040625,0.320009765475993,0.65,"michael fassbend talent peopl wander leaden mess"
"1258","Tragedy Girls","R",0,"TEO BUGBEE","Review: In ‘Tragedy Girls,’ Teenagers Terrorize (and Tweet)","In this slasher comedy, two high school social media stars find that murder is the best way to drum up followers for their online horror brand.","2017-10-19","2017-10-20","2017-11-10 17:44:01","article","https://www.nytimes.com/2017/10/19/movies/tragedy-girls-review.html","Read the New York Times Review of Tragedy Girls","mediumThreeByTwo210","https://static01.nyt.com/images/2017/10/20/arts/20tragedy1/20tragedy1-mediumThreeByTwo210.jpg",140,210,0.040625,0.320009765475993,0.65,"slasher comedi school social media star murder drum follow onlin horror brand"
"1259","One of Us","",0,"BEN KENIGSBERG","Review: ‘One of Us,’ a Portrait of Starting a New Life","This documentary, directed by Heidi Ewing and Rachel Grady, follows three ultra-Orthodox Jews who have left the Hasidic community.","2017-10-19","2017-10-20","2017-11-03 16:44:01","article","https://www.nytimes.com/2017/10/19/movies/one-of-us-review.html","Read the New York Times Review of One of Us","mediumThreeByTwo210","https://static01.nyt.com/images/2017/10/20/arts/20oneofus1/20oneofus1-mediumThreeByTwo210.jpg",140,210,0.040625,0.320009765475993,0.65,"documentari direct heidi ewe rachel gradi follow ultraorthodox jew left hasid communiti"
"1260","Dealt","",0,"MONICA CASTILLO","Review: In ‘Dealt,’ a Magician Never Shows His Hand (Until He Does)","This documentary focuses on the hyperkinetic card magician Richard Turner.","2017-10-19","2017-10-20","2017-11-02 04:18:28","article","https://www.nytimes.com/2017/10/19/movies/dealt-review-richard-turner.html","Read the New York Times Review of Dealt","mediumThreeByTwo210","https://static01.nyt.com/images/2017/10/20/movies/20DEALT1/DEALT1-mediumThreeByTwo210.jpg",140,210,0.040625,0.320009765475993,0.65,"documentari focus hyperkinet card magician richard turner"
"1261","Never Here","R",0,"JEANNETTE CATSOULIS","Review: Secrets and Lies in ‘Never Here’","This film, which features Sam Shepard in his final, all-too-brief screen role, plays more like an experimental art project.","2017-10-19","2017-10-20","2017-11-02 04:18:28","article","https://www.nytimes.com/2017/10/19/movies/never-here-review.html","Read the New York Times Review of Never Here","mediumThreeByTwo210","https://static01.nyt.com/images/2017/10/18/movies/NEVERHERE1/NEVERHERE1-mediumThreeByTwo210.jpg",140,210,0.040625,0.320009765475993,0.65,"film featur sam shepard final alltoobrief screen role play experiment art project"
"1262","Jungle","R",0,"JEANNETTE CATSOULIS","Review: Braving Foot Rot and Fire Ants in the Amazon ‘Jungle’","Daniel Radcliffe suffers for his art in this true-life survival tale about the Israeli adventurer Yossi Ghinsberg.","2017-10-19","2017-10-20","2017-11-02 04:18:28","article","https://www.nytimes.com/2017/10/19/movies/jungle-review-daniel-radcliffe.html","Read the New York Times Review of Jungle","mediumThreeByTwo210","https://static01.nyt.com/images/2017/10/18/movies/JUNGLE1/JUNGLE1-mediumThreeByTwo210.jpg",140,210,0.040625,0.320009765475993,0.65,"daniel radcliff suffer art truelif surviv tale isra adventur yossi ghinsberg"
"1263","L'enfant secret","",0,"GLENN KENNY","Review: The Crushed Romanticism of Philippe Garrel’s ‘L’Enfant Secret’","A film that opened in Paris in 1979 finally surfaces in the United States.","2017-10-17","2017-10-18","2017-11-02 04:18:28","article","https://www.nytimes.com/2017/10/17/movies/lenfant-secret-review-philippe-garrel.html","Read the New York Times Review of L'enfant secret","mediumThreeByTwo210","https://static01.nyt.com/images/2017/10/18/arts/18lenfantsecret1/18lenfantsecret1-mediumThreeByTwo210.jpg",140,210,0.040625,0.320009765475993,0.65,"film pari final surfac unit"
"1264","Professor Marston and the Wonder Women","R",1,"MANOHLA DARGIS","Review: ‘Professor Marston,’ With Kinks! Pleasures! Female Power!","In “Professor Marston and the Wonder Women,” the writer-director Angela Robinson tells a knotty story with wit, sympathy and economy.","2017-10-12","2017-10-13","2017-11-03 16:44:01","article","https://www.nytimes.com/2017/10/12/movies/professor-marston-and-the-wonder-woman-review.html","Read the New York Times Review of Professor Marston and the Wonder Women","mediumThreeByTwo210","https://static01.nyt.com/images/2017/10/13/arts/13professormarston-print/13professormarston-web-mediumThreeByTwo210.jpg",140,210,0.040625,0.320009765475993,0.65,"professor marston wonder women writerdirector angela robinson tell knotti stori wit sympathi economi"
"1265","78/52","",1,"BEN KENIGSBERG","Review: Reliving Delicious Terror in ‘78/52: Hitchcock’s Shower Scene’","A documentary by Alexandre O. Philippe finds plenty to examine in one of the most memorable scenes in American film.","2017-10-12","2017-10-13","2017-11-07 17:44:01","article","https://www.nytimes.com/2017/10/12/movies/78-52-hitchcocks-shower-scene-review.html","Read the New York Times Review of 78/52","mediumThreeByTwo210","https://static01.nyt.com/images/2017/10/13/arts/1378-52HITCHCOCK/1378-52HITCHCOCK-mediumThreeByTwo210-v3.jpg",140,210,0.040625,0.320009765475993,0.65,"documentari alexandr o philipp plenti examin memor scene american film"
"1266","Thy Father's Chair","",1,"GLENN KENNY","Review: Two Hoarders Clean House in ‘Thy Father’s Chair’","The mess that two Brooklyn brothers make of their house in this documentary is unholy in several senses of the term.","2017-10-12","2017-10-13","2017-11-02 04:18:28","article","https://www.nytimes.com/2017/10/12/movies/thy-fathers-chair-review.html","Read the New York Times Review of Thy Father's Chair","mediumThreeByTwo210","https://static01.nyt.com/images/2017/10/13/arts/13thyfathers/13thyfathers-mediumThreeByTwo210.jpg",140,210,0.040625,0.320009765475993,0.65,"mess brooklyn brother hous documentari unholi sens term"
"1267","Marshall","PG-13",0,"Manohla Dargis","Review: In ‘Marshall,’ a Legal Pioneer Gives History a Shove","Reginald Hudlin’s movie about the crusading lawyer and Supreme Court Justice Thurgood Marshall smartly keeps the focus tight.","2017-10-12","2017-10-13","2017-11-12 17:44:02","article","https://www.nytimes.com/2017/10/12/movies/marshall-review-chadwick-boseman.html","Read the New York Times Review of Marshall","mediumThreeByTwo210","https://static01.nyt.com/images/2017/10/13/arts/13marshall-web/13marshall-web-mediumThreeByTwo210.jpg",140,210,0.040625,0.320009765475993,0.65,"reginald hudlin movi crusad lawyer suprem court justic thurgood marshal smart focus tight"
"1268","Te Ata","PG",0,"TEO BUGBEE","Review: ‘Te Ata’ Shares a Heroic Story of a Chickasaw Ambassador","A biopic about the rise of a Native American performer who overcame discriminatory laws to perform on Broadway and in the White House.","2017-10-12","2017-10-13","2017-11-02 04:18:28","article","https://www.nytimes.com/2017/10/12/movies/te-ata-review.html","Read the New York Times Review of Te Ata","mediumThreeByTwo210","https://static01.nyt.com/images/2017/10/13/arts/13teata/13teata-mediumThreeByTwo210.jpg",140,210,0.040625,0.320009765475993,0.65,"biopic rise nativ american perform overcam discriminatori law perform broadway white hous"
"1269","The Foreigner","R",0,"GLENN KENNY","Review: Jackie Chan Seeks Vengeance in ‘The Foreigner’","He plays an aggrieved father facing off against Pierce Brosnan, who plays a character with possible links to the I.R.A.","2017-10-12","2017-10-13","2017-11-12 17:44:02","article","https://www.nytimes.com/2017/10/12/movies/the-foreigner-review-jackie-chan-pierce-brosnan.html","Read the New York Times Review of The Foreigner","mediumThreeByTwo210","https://static01.nyt.com/images/2017/10/13/arts/13foreigner/13foreigner-mediumThreeByTwo210.jpg",140,210,0.040625,0.320009765475993,0.65,"play aggriev father face pierc brosnan play charact link ira"
"1270","For Ahkeem","",0,"BEN KENIGSBERG","Review: In ‘For Ahkeem,’ a Last Option for a Troubled Teenager","A documentary observes a St. Louis student facing a bleak future if she can’t graduate from an alternative school.","2017-10-12","2017-10-13","2017-11-09 17:44:01","article","https://www.nytimes.com/2017/10/12/movies/review-in-for-ahkeem-a-last-option-for-a-troubled-teenager.html","Read the New York Times Review of For Ahkeem","mediumThreeByTwo210","https://static01.nyt.com/images/2017/10/13/arts/13forahkeem/13forahkeem-mediumThreeByTwo210.jpg",140,210,0.040625,0.320009765475993,0.65,"documentari observ st loui student face bleak futur cant graduat altern school"
"1271","Breathe","PG-13",0,"JEANNETTE CATSOULIS","Review: A Cheery Portrait of Severe Disability in ‘Breathe’","The disability-rights pioneer Robin Cavendish is given an upbeat biopic in “Breathe,” starring Andrew Garfield and Claire Foy.","2017-10-12","2017-10-13","2017-11-10 03:44:01","article","https://www.nytimes.com/2017/10/12/movies/breathe-review-andrew-garfield-claire-foy-andy-serkis.html","Read the New York Times Review of Breathe","mediumThreeByTwo210","https://static01.nyt.com/images/2017/10/12/movies/BREATHE1/merlin-to-scoop-128062721-971778-mediumThreeByTwo210.jpg",140,210,0.040625,0.320009765475993,0.65,"disabilityright pioneer robin cavendish upbeat biopic breath star andrew garfield clair foy"
"1272","The Departure","",0,"KEN JAWOROWSKI","Review: In ‘The Departure,’ Watching Over Those Who Flirt With Death","This documentary follows a Buddhist priest who counsels those who are in danger of committing suicide.","2017-10-12","2017-10-13","2017-11-02 04:18:28","article","https://www.nytimes.com/2017/10/12/movies/the-departure-review.html","Read the New York Times Review of The Departure","mediumThreeByTwo210","https://static01.nyt.com/images/2017/10/09/movies/DEPARTURE1/DEPARTURE1-mediumThreeByTwo210-v2.jpg",140,210,0.040625,0.320009765475993,0.65,"documentari follow buddhist priest counsel danger commit suicid"
"1273","Happy Death Day","PG-13",0,"JEANNETTE CATSOULIS","Review: Dead Again … and Again in ‘Happy Death Day’","A mean coed relives her own murder multiple times in this snappy horror-comedy.","2017-10-12","2017-10-13","2017-11-12 17:44:02","article","https://www.nytimes.com/2017/10/12/movies/happy-death-day-review.html","Read the New York Times Review of Happy Death Day","mediumThreeByTwo210","https://static01.nyt.com/images/2017/10/13/movies/13HAPPY1/merlin-to-scoop-128065745-355318-mediumThreeByTwo210.jpg",140,210,0.040625,0.320009765475993,0.65,"mean co reliv own murder multipl time snappi horrorcomedi"
"1274","The Meyerowitz Stories (New and Selected)","",1,"GLENN KENNY","Review: Adam Sandler Is a Revelation in ‘The Meyerowitz Stories’","A career high, and not just for this film’s writer and director, Noah Baumbach.","2017-10-11","2017-10-13","2017-11-11 17:44:02","article","https://www.nytimes.com/2017/10/11/movies/the-meyerowitz-stories-review-noah-baumbach.html","Read the New York Times Review of The Meyerowitz Stories (New and Selected)","mediumThreeByTwo210","https://static01.nyt.com/images/2017/10/10/movies/MEYEROWITZ1/merlin-to-scoop-128558282-883360-mediumThreeByTwo210.jpg",140,210,0.040625,0.320009765475993,0.65,"career film writer director noah baumbach"
